plot	X	Y	ErosIFN2	ErosIFN3	ErosIFN4
250062	309900	4734780	533.0569953	656.662874	703.2705247
250063	310936	4734681	244.4877686	158.4540182	231.0793375
250064	317939	4734814	202.0545555	293.8952138	334.7084947
250066	311657	4733786	409.80717	408.5596341	422.8387502
250067	312910	4733812	924.5127201	977.0212322	1083.731689
250070	316947	4733764	257.2875768	431.9251009	423.7524421
250073	311908	4732731	295.0143493	250.2348925	264.6269851
250076	315890	4732810	296.4193022	339.5032007	427.9568576
250077	316824	4732842	253.7618607	477.8021062	534.9193868
250079	312860	4731767	570.2922148	624.3323208	634.5336856
250080	313951	4731759	1817.573008	1808.405477	1856.549919
250083	317979	4731747	113.3834116	109.4356477	85.15813485
250084	318955	4731769	208.8984003	347.6673389	276.9402256
250085	311856	4730842	291.3397526	427.5936674	472.9875238
250088	312906	4729796	473.8841171	337.64431	417.216059
250089	313908	4729784	963.3169956	146.3691522	151.2037494
250094	319881	4728787	399.0692246	380.1615371	279.896244
250095	311886	4727808	1409.194323	1039.473489	1273.286337
250096	317940	4727820	61.61959111	131.1627589	162.4521431
250097	319908	4727772	1012.063941	794.868677	999.877731
250098	316930	4726851	612.9709237	382.1117706	513.6566559
250100	322817	4742852	277.7254314	308.7641817	366.8096704
250104	333877	4736811	490.1803733	229.1701747	409.5796835
250107	334884	4735834	151.3285085	105.3277369	133.1312208
250108	335928	4735794	304.4537995	229.7036428	331.7489154
250111	339916	4735804	593.5077382	368.3095803	578.4597118
250115	338901	4734809	535.1478606	293.6304415	514.5938268
250116	339893	4734806	335.4802109	159.704436	263.9856714
250123	334963	4733785	437.8239088	279.6997901	507.4208723
250126	340885	4733769	327.7800421	152.758987	245.2913332
250130	344894	4733776	444.9618918	306.5204552	437.1123905
250131	321943	4732771	400.1146118	411.934645	461.4342458
250136	343806	4732856	171.5903957	103.312726	185.2086537
250137	345904	4732802	220.0641822	178.606906	279.7015711
250145	344896	4730856	398.8396238	233.7470674	356.3943326
250146	345888	4730837	2079.530492	1256.465594	2505.419979
250147	346999	4730778	1676.220867	837.7640677	1092.870992
250148	333886	4729751	322.638668	220.7652186	306.9259172
250150	345900	4729787	229.7615446	250.9713791	611.8273311
250152	326906	4728796	2546.009028	1826.035397	2438.821944
250153	329975	4728765	307.795963	210.0631425	346.7975019
250160	330874	4727779	307.8225459	158.7880627	375.9912586
250161	340905	4727783	507.0288457	417.8025637	638.6388285
250163	344937	4727742	89.98028764	89.71107405	120.8897553
250167	329917	4726769	206.3276136	113.3687731	211.5874272
250171	339868	4726721	1346.052875	533.3040134	892.4965496
250174	340943	4725596	221.7257556	192.4097242	232.3212579
250175	343906	4725796	683.3297993	342.4363031	512.6363741
250176	344908	4725720	184.0808804	102.9708996	148.7906133
250180	353843	4728751	249.8259123	182.9979652	118.490274
250181	354816	4728750	584.3589534	328.5092343	591.9086109
250182	355882	4727766	207.8522414	125.2775203	202.5287473
250183	356864	4727787	373.8010309	215.1300951	328.4705271
250185	354911	4726792	258.2084076	254.2342627	373.9177757
250186	355919	4726829	282.2580577	248.6039474	418.8947158
250187	356913	4726769	590.6654866	509.5454215	1149.268993
250189	361861	4726783	402.5605968	278.8433153	514.149333
250191	354924	4725757	451.011834	284.3102782	508.4139364
250192	355906	4725796	229.1522823	124.7183213	248.9392374
250193	359883	4725632	118.5283258	136.2026772	228.9893925
250197	318020	4725835	441.6219308	446.3741858	540.6592797
250201	317951	4721831	102.9104131	79.82568061	106.2006286
250202	318928	4721875	325.6459287	449.3422751	770.9999358
250209	316815	4717829	407.687832	196.3892485	284.6415982
250213	316906	4714796	246.1566709	74.99328953	176.1779999
250215	315989	4711752	537.2253389	318.993367	423.0912315
250219	324884	4725804	294.6476085	269.4207226	337.6969151
250221	326912	4725713	198.7427449	154.6901122	273.565453
250222	327986	4725771	87.64077347	50.32295689	113.9024726
250227	333925	4725822	322.9572905	186.0438835	445.6162001
250228	325934	4724829	325.7712034	305.064285	391.2388384
250231	328901	4724772	548.9326064	267.1839086	563.0886405
250233	332921	4724823	388.2280306	223.2240939	420.3362036
250237	340850	4724815	794.9186198	318.0443359	414.7161659
250239	346904	4724781	103.837526	48.1028949	165.8191374
250243	326926	4723768	352.0791083	371.4285808	450.1352093
250249	337888	4723736	460.7020341	276.4346459	543.7356254
250250	339898	4723787	439.2727336	240.5485858	418.2853909
250252	341909	4723783	334.3252782	196.3296881	433.3279559
250255	329933	4722787	50.92257652	29.5058161	76.36232866
250257	333899	4722854	646.0723301	346.4085297	387.4354948
250259	336906	4722792	554.0923297	145.5844382	139.6872437
250260	337864	4722768	1232.1607	623.2850351	1116.009925
250263	341923	4722822	33.72327163	88.28878261	40.5624404
250266	345859	4722833	203.3145986	162.5921273	262.5040321
250268	330916	4721770	546.1557178	249.7626674	392.1845105
250270	338909	4721801	98.78667976	281.6300238	456.543753
250271	339876	4721821	252.8556404	144.0895505	251.6530066
250274	342906	4721796	177.6751016	117.7619567	210.2804344
250275	343904	4721829	255.2687994	161.7128952	242.9449365
250280	346942	4720823	266.9016613	163.7723896	259.4597586
250282	340908	4719786	26.77802628	87.48103516	207.4433014
250284	344012	4719816	369.7666726	91.91534036	138.9577017
250285	347855	4719722	83.54664592	136.5452657	245.2212823
250287	342975	4718734	94.49549874	63.7225789	101.2441506
250289	344927	4718770	369.659432	260.6786374	319.9625348
250294	342948	4717758	162.0923429	117.0569717	147.1306685
250295	343905	4717793	226.5958806	153.9751626	290.7529291
250298	337857	4716862	502.8707949	263.768813	428.1049414
250299	338856	4716828	421.4143092	276.7665647	444.288606
250303	343940	4716781	216.1279339	151.5996361	301.709771
250306	322900	4715800	606.2238092	484.9968694	754.8754401
250308	330154	4715657	223.6147568	155.3558747	166.5279386
250309	330840	4715712	386.7682144	302.1662405	695.4965174
250314	338886	4715761	728.5107248	352.7956258	509.5688779
250315	339849	4715864	413.7437765	305.5219127	493.5233579
250316	340926	4715814	553.3395967	303.9531665	482.11566
250319	344916	4715806	128.5055928	123.3280835	182.3707694
250320	345940	4715776	36.54600661	72.30676843	139.4388291
250322	320901	4714779	270.5318824	148.9033731	201.8409767
250325	329906	4714796	636.3953318	527.5010153	785.9681551
250327	331885	4714809	323.6317718	193.916519	168.2249832
250331	346944	4714798	238.7622763	108.8357031	196.7451193
250332	321909	4713815	259.1779098	286.2578037	488.5811983
250337	327904	4713794	81.73303275	112.5034038	210.9893226
250338	329903	4713820	426.3883214	303.8337015	563.5115054
250340	340895	4713719	361.5519967	203.0330844	383.8280273
250343	343916	4713844	222.545235	144.0763081	258.5735235
250345	345990	4713752	347.4880091	215.2635364	408.2170056
250348	323900	4712878	196.6889236	273.7390657	344.7515082
250349	324906	4712796	477.2895913	459.2797724	623.471257
250353	329917	4712798	545.5407176	357.4990379	355.1508325
250354	339944	4712786	710.2468763	432.2647489	697.0031682
250356	343921	4712716	199.0019812	175.0990027	328.9044666
250357	344954	4712738	223.5207791	133.3349625	238.493188
250358	321934	4711856	382.7519449	278.7200539	388.8782394
250361	343844	4711811	87.41914979	36.17367505	75.56514527
250362	345910	4711770	305.7881126	186.3207241	236.6565755
250364	344874	4710705	321.1557805	237.1269149	295.0536714
250365	345907	4710702	206.8119777	183.7401314	307.5055049
250366	346905	4710795	62.13280089	103.5317552	155.2253278
250367	344815	4709661	148.9642483	136.9480701	232.727056
250368	345901	4709651	128.7691922	88.66003834	153.2728062
250370	345879	4708813	462.8147513	254.6312622	460.6802287
250371	346904	4708799	146.66908	41.68513624	42.69951005
250372	325915	4707794	266.4421375	270.9421107	317.9659593
250374	327902	4707792	562.7066758	739.84012	1101.720169
250376	346868	4707733	24.10498496	37.82821442	90.60958812
250378	359826	4724856	328.543963	263.962783	440.5854204
250379	360906	4724797	569.8672276	380.2067133	695.2932762
250383	358908	4723745	469.1432126	278.7625555	498.0459855
250386	355906	4722796	364.2983634	301.9291264	431.628963
250387	357893	4722819	279.254543	588.4834997	401.5166547
250389	359920	4722783	285.3784384	193.9269913	387.4046984
250391	348896	4721795	270.8077964	219.0266853	343.3348302
250393	356921	4721816	231.802658	242.2870898	341.4668257
250394	357878	4721900	250.3657379	214.8436221	354.8835231
250398	355863	4720736	61.17928636	106.6577797	219.564322
250399	356912	4720804	361.8853959	230.1850346	346.7125513
250403	364924	4720836	632.5763446	352.4679866	484.4772932
250404	365886	4720791	135.1530022	99.67637733	177.482391
250405	366950	4720831	200.5488207	133.8450377	250.4986221
250414	365964	4719732	328.2331077	268.3661335	503.0717316
250416	350020	4718792	238.6201409	123.2774944	275.6390256
250419	356961	4718781	110.3925305	139.9765992	161.9917186
250420	357931	4718756	252.6187067	163.1973329	242.6308426
250421	358906	4718876	193.0432996	125.9441941	203.3065167
250426	349986	4717817	112.3063324	71.89030075	196.1536614
250427	354809	4717791	218.9757196	189.5685843	292.0758605
250428	355921	4717780	166.0777332	152.2580097	218.9829426
250430	353835	4716736	199.1693185	59.23503583	143.8428518
250431	354906	4716796	278.0805016	196.1109312	242.6046615
250436	364990	4716866	105.1313726	103.0606984	264.1737205
250438	351906	4715796	392.6496478	204.6657491	349.8814644
250439	355865	4715791	208.8387657	138.0187298	139.0461285
250440	356906	4715796	128.5867604	93.49135502	149.9440458
250443	361906	4715796	289.9819259	191.9330226	312.7256309
250444	363833	4715716	258.302237	177.6386967	293.0748265
250445	364949	4715858	216.6484476	117.8590134	217.4828361
250449	369868	4715765	270.7295398	366.3778853	715.1298592
250453	356904	4714801	293.0680459	186.9515777	261.2245537
250460	368921	4714806	179.4479301	142.2734446	203.1461077
250462	349891	4713851	199.3101285	138.0095472	205.3221493
250467	359996	4713787	297.2836663	182.885222	298.1057758
250469	361906	4713795	299.1668353	214.5203616	325.4724575
250470	364961	4713806	157.4226051	56.91325389	435.1919722
250473	367866	4713744	218.9516871	147.7417141	246.0368121
250474	368865	4713808	122.1268199	77.99765434	110.5672809
250475	349896	4712773	439.2423681	308.8148655	470.4379449
250477	358878	4712781	186.7004386	190.967077	388.5828225
250482	365916	4712831	313.369547	199.8085064	325.9084283
250483	366922	4712788	333.7012949	214.0727609	395.2961648
250484	367866	4712909	220.0888045	129.7908173	301.8281812
250485	368916	4712752	806.0523295	711.1263345	1144.391657
250486	347891	4711809	722.2561267	480.5196451	642.6614781
250488	349918	4711776	179.3631544	141.4487624	117.247779
250490	352892	4711781	262.0153561	100.6403147	254.7245612
250491	353907	4711713	219.1451386	106.7025165	272.1310318
250497	363876	4711850	230.5018361	258.5360191	407.2059283
250498	364896	4711801	430.8522983	257.4294826	534.1521721
250499	366891	4711771	311.1198006	263.243001	540.2912821
250501	369906	4711785	94.77401858	180.2534663	385.4344188
250506	352984	4710754	192.6423552	130.1922663	213.1301393
250508	360984	4710751	455.2878385	164.41366	276.6194432
250510	363955	4710864	128.0293716	155.0206053	234.4681452
250513	371884	4710868	494.9032266	344.4611277	600.866027
250514	349833	4709776	209.9293958	441.1804543	381.3964999
250520	358923	4709789	64.04970782	68.34555806	110.2148795
250521	359916	4709768	371.9170331	307.2348468	449.4900082
250524	362894	4709768	177.6947822	130.6313323	227.002414
250527	366877	4709551	331.5999376	196.8033083	339.2330507
250528	370881	4709773	349.2111653	291.7122765	525.7330521
250530	350866	4708736	201.2884154	162.0309537	261.1686633
250533	357992	4708780	166.9238369	186.1258914	311.1463872
250538	362890	4708799	165.6375681	138.6545868	222.6532735
250546	351850	4707711	179.4833127	207.862649	254.2262202
250547	352906	4707796	343.4083733	178.0229161	296.4145131
250549	354996	4707784	203.2674183	134.8119903	184.6369665
250550	359116	4707765	114.6080066	50.40514577	108.5441063
250555	372906	4707825	321.8788616	266.5320278	441.390621
250556	358901	4706786	260.5901609	163.3951006	271.4306813
250557	360926	4706776	563.6756443	366.3007026	673.42386
250560	368900	4706789	130.2211076	167.2088878	272.3527424
250561	370892	4706808	258.1552997	197.8359974	364.4128935
250565	316912	4706815	165.3578421	225.428767	349.0804515
250566	318058	4706816	180.9454604	330.9530418	402.0069879
250567	318941	4706637	242.1217399	249.6402564	316.9187436
250568	310946	4705846	60.3302954	74.74810633	107.7330113
250569	312858	4705790	212.2020564	268.751656	345.9224301
250572	317964	4705769	274.7977092	228.281225	430.7525854
250573	319783	4705775	345.4503506	220.5564794	301.6894277
250575	312906	4704748	177.8670227	157.1518522	266.4306253
250576	317970	4704821	355.6612897	341.7785925	404.1731105
250578	313977	4703840	131.3333522	119.0267428	166.765411
250580	314016	4702819	130.6540129	108.8101736	158.8905218
250584	314885	4700782	388.7417498	403.9575354	448.8351137
250585	315904	4700789	351.476968	230.248504	332.8004565
250586	316867	4699879	172.349067	134.6367184	186.6461201
250588	319870	4699707	440.6272913	320.6277383	395.5019609
250591	318898	4698784	27.3298634	73.93723395	124.7383441
250593	313929	4696783	388.3006737	378.154012	408.6692859
250594	315942	4695752	298.5575501	379.7602008	495.0022375
250596	314892	4694776	185.715356	218.5200358	275.1858879
250605	315950	4692850	258.1854428	167.8872414	215.0230126
250606	316906	4692796	191.8130162	164.6129895	143.606324
250607	315891	4691776	63.65512382	111.9766669	171.2534566
250609	317902	4691822	43.74684445	187.4478396	206.8933789
250611	317122	4690792	276.8344149	246.5801871	301.5054631
250613	314929	4689767	51.54094414	110.3571433	145.4149613
250617	346883	4706789	251.8695001	134.5919624	281.6662008
250619	344908	4705801	207.9739999	198.453576	302.0229903
250624	345934	4704782	473.3535101	241.3071837	396.3400706
250627	345959	4703834	234.643534	110.631699	221.8374141
250629	333865	4702753	397.0581963	221.3864639	264.4608031
250630	333914	4701807	294.4367056	158.4864558	218.2655763
250633	346926	4701791	440.5014907	218.6111377	301.3719538
250634	320912	4700766	219.0165613	181.3520053	224.8998154
250641	334871	4699760	664.7412599	439.2346295	582.097824
250645	325884	4698778	492.1457334	335.9679498	367.6282134
250648	344919	4698808	256.2599924	121.6681589	163.2559101
250649	345900	4698789	291.2882385	148.611858	141.6310046
250651	321877	4697832	112.3301208	117.8099716	148.0674251
250652	326894	4697823	133.8356017	116.3545321	142.2757454
250653	344910	4697743	328.5965967	162.7078748	230.6744637
250655	327917	4696805	313.9869577	251.1169663	320.1634596
250657	325904	4695801	153.9671994	284.4079017	325.4408932
250664	325951	4694862	362.8299894	301.0230481	335.528991
250665	328860	4694853	10.4594008	32.9073806	1.992887165
250666	331891	4694759	292.2335017	229.6630871	321.8250775
250668	338965	4694841	703.5142177	438.4620076	774.1432755
250671	323866	4693816	131.380078	149.916648	165.1702928
250672	327877	4693699	112.4475854	85.38426113	100.0708375
250675	333883	4693811	340.5373575	180.6654835	294.690985
250677	345909	4693764	148.628015	137.7657747	184.1309779
250678	346967	4693693	114.1970644	79.20932593	121.6342815
250681	331864	4692804	225.0232802	130.7918147	224.0502533
250684	338892	4692767	241.530553	185.893612	314.1500577
